"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","4080118.18","3860156.85","3793064.95","3742298.38","3773948.98","4077750.91","3945710.42","4417172.48","3900799.2","4182342.89","3595738.18","3815453.05","3824027","3890798.72","3988153.55","3980934.77","4368669.07","4084504.11","4381987.91","4075332.88","4136448.46","4244212.32","4070731.26","4247328.74","4169210.65"
"Max (BQML) Value","206917.12","131403.22","133507.38","158134.75","173529.53","183771.27","164425.78","142439.36","139798.42","175826.95","138918.11","125047.77","172069.5","163137.52","129470.81","136577.75","180228.53","168247.64","158907.7","160131.56","158607.11","143448.5","156073.52","176127.55","169900.92"
"Mean (BQML) Value","81539.47","77116.1","75751.45","74744.7","75384.02","81417.55","78738.13","88209.23","77857.64","83480.06","71789.28","76130.66","76301.73","77680.2","79640.94","79474.1","87121.49","81490.38","87422.4","81310.3","77293.45","79212.81","75953.91","79241.91","77720.58"
"Standard Deviation (BQML) Value","20565.27","14498.01","14781.44","17084.92","18814.03","22021.73","23256.86","17535.52","16688.32","22541.42","14274.22","15353.99","20147.57","19156.18","14313.9","14880.01","20996.5","18861.61","19797.18","18899.48","19283.72","15633.21","18164.21","20444.81","19579.44"
"Total (BQML) Value","274073723.94","259298264.54","254791501.34","251381359.27","253507424.74","273914707.59","265045153.15","296714667.94","262028332.37","280940463.13","241536472.55","256295376.88","256871314.81","261356570.73","267896185.56","267411277.97","293456549.42","274368340.08","294351215.54","273752281.41","277857597.03","285096417.72","273443176.97","285305757.07","280058331.22"
"Volume (ml) Value","50.04","50.06","50.07","50.07","50.06","50.08","50.11","50.08","50.1","50.1","50.09","50.12","50.12","50.09","50.08","50.09","50.14","50.12","50.12","50.12","53.52","53.58","53.59","53.6","53.64"
