"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","851077.87","971665.49","914119.73","834803.82","839607.33","897795.96","964214.62","862886.85","918143.26","839109.42","961481.54","877341.65","863409.87","992762.11","872177.53","816413.74","972534.8","797206.95","883848.62","881734.94","923958.04","853405.31","792308.99","868050.73","992100.66"
"Max (BQML) Value","50646.61","50957.39","48494.99","51567.02","50335.82","51256.23","58930.32","47885.37","54328.26","42972.52","50036.98","50646.61","49116.57","59551.9","50335.82","44203.72","53407.84","47885.37","47885.37","46355.33","60783.1","55248.67","42362.89","51877.81","57089.5"
"Mean (BQML) Value","32431.04","37457.92","35237.9","32419.27","32977.2","34637.27","37108.5","33071.64","35025.57","31658.18","36331.39","33769","33023.11","37860.97","34014.61","31891.69","37024.82","30641.76","33353.61","33773.22","35828.52","32272.94","29498.81","32212.38","36172.28"
"Standard Deviation (BQML) Value","5856.62","5939.65","5240.06","6044.05","4053.25","6390.63","7050.78","5305.81","6016.6","4731.97","5060.19","5603.43","3885.25","7177.38","4927.32","3764.15","5780.04","4675.52","4473.87","4943.83","5233.68","3972.84","3587.97","4790.19","7456.49"
"Total (BQML) Value","57169442.55","65269672.9","61404152.3","56076265.65","56398931.87","60307635.92","64769175.9","57962687.07","61674425.23","56365485.97","64585586.49","58933658.8","57997819.67","66686795.92","58586769.92","54840949.18","65328067.06","53550771.86","59370751.88","59228769.19","62065021.05","57325783.83","53221761.04","58309559.8","66642364.08"
"Volume (ml) Value","26.24","25.94","25.94","25.75","25.46","25.92","25.98","26.09","26.21","26.51","26.46","25.98","26.15","26.22","25.64","25.6","26.27","26.02","26.5","26.11","25.79","26.44","26.86","26.95","27.43"
