"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","2975891.68","3175014.13","2969815.13","2949707.65","2776569.29","3340608.55","3262377.43","3609414.99","2913823.87","3078606.8","3168845.77","3488498.86","2953551.33","3291502.3","2965191.4","2997451.29","3055591.38","3027364.4","3501177.86","3225121.14","3232495.77","3203977.34","3361790.73","3387888.75","3010436.22"
"Max (BQML) Value","54328.26","53718.63","48196.16","53718.63","49116.57","65684","55870.25","74900.08","50335.82","52798.22","50957.39","81653.76","46964.96","58930.32","50646.61","50036.98","58320.7","59551.9","97300.77","60783.1","66305.58","52188.6","56790.66","54639.05","54328.26"
"Mean (BQML) Value","32914.81","35015.27","32719.81","32896.68","30633.94","37189.78","34390.79","39229.44","32591.94","33898.4","35174.07","38858.6","32623.24","34577.79","32916.13","33375.29","33600.25","33432.16","36600.96","35510.03","34308.17","33579.76","35185.21","35740.14","33098.95"
"Standard Deviation (BQML) Value","5474.37","5999.42","4289.88","4750.67","4222.88","5947.69","5512.86","7177.56","5190.09","5719.19","5156.1","6682.15","4541.49","5690.49","4834.05","4901.54","4649.72","5623.7","6501.07","7017.78","5540.35","4690","5788","5279.07","4894.54"
"Total (BQML) Value","199899532.14","213275181.7","199491352.3","198140672.89","186510451.61","224398653.72","219143635.32","242455184.7","195730252.28","206799213.57","212860834.51","234332887.31","198398864.19","221100040.07","199180762.59","201347755.3","205253199.03","203357108.18","235184573.54","216641019.05","217136395.07","215220726.96","225821523.68","227574605.75","202219992.32"
"Volume (ml) Value","90.41","90.68","90.77","89.67","90.64","89.83","94.86","92.01","89.4","90.82","90.09","89.77","90.54","95.19","90.08","89.81","90.94","90.55","95.66","90.82","94.22","95.41","95.55","94.79","90.95"
