"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","96158.58","88633.68","96455.09","76552.54","93825.05","86674.3","93852.28","91549.23","84469.33","97430.89","103374.08","86668.85","88958.15","93435.62","78431.31","82372.15","94987.37","87596.71","87335.21","69182.66","83742.61","99772.42","94927.28","99809.35","94728.42"
"Max (BQML) Value","51256.23","46044.54","50036.98","48805.78","47574.58","50646.61","42052.11","42362.89","41442.48","54029.42","67524.83","41442.48","47275.75","47885.37","35298.43","43283.3","53718.63","47885.37","41741.32","39290.87","45434.92","43892.93","51877.81","42972.52","48805.78"
"Mean (BQML) Value","39520.68","35900.8","37943.18","31067.32","38113.87","34039.82","36850.23","35937.56","33150.6","38219.6","40550.96","34919.66","36023.54","36414.19","30545.37","33477.63","38502.2","34091.15","33950.04","26862.46","33269.7","38579.39","37928.55","38513.86","36553.26"
"Standard Deviation (BQML) Value","3935.28","3911.4","3613.6","5731.42","3118.97","6343.82","2451.56","3250.45","2378.08","6383.9","8096.54","3709.37","3532.64","5417.03","1621.79","3657.19","6120.27","3924.99","2925.49","5151.39","4259.65","2624.85","4107.79","2720.84","3988.97"
"Total (BQML) Value","6459259.25","5953788.8","6479176.7","5142262.86","6302509.08","5822171.53","6304338.1","6149635.03","5674056.96","6544723.9","6943945.88","5821805.74","5975584.66","6276349.36","5268465.61","5533183.15","6380585.1","5884132.89","5866566.75","4647206.08","5625241.4","6702011.74","6376548.61","6704491.96","6363191.12"
"Volume (ml) Value","2.43","2.47","2.54","2.46","2.46","2.55","2.55","2.55","2.55","2.55","2.55","2.48","2.47","2.57","2.57","2.46","2.47","2.57","2.57","2.58","2.52","2.59","2.5","2.59","2.59"
