"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","40090.85","32059.48","36395.66","38620.87","31984.49","41278.06","36530.75","42445.93","45725.28","32013.86","28147.24","41842.81","42241.23","44096.46","44163.77","48365.58","47808.7","46153.89","40701.68","44503.89","49677.36","42683.7","52550.52","37263.85","40300.41"
"Max (BQML) Value","100306.86","78787.42","93860.41","94094.82","86781.02","99205.1","105018.63","94891.84","101689.92","94657.42","76537.02","98173.67","140978.14","131249.86","114981.34","129304.2","131437.39","156590.28","89312.73","107315.92","123092.16","106987.73","123607.88","102252.52","111746.39"
"Mean (BQML) Value","78835.54","63116.38","72246.01","74548.25","61315.46","80323.59","72088.12","81650.06","89184.19","63174.7","54393.96","81992.61","81536.48","86408.73","83519.49","92402.17","90007.09","88478.73","76713.05","85218.34","93107.61","80629.69","98934.29","69997.88","75280.84"
"Standard Deviation (BQML) Value","8603.5","5425.09","6718.04","10510.36","6100.64","5725.49","6785.99","6273.91","7619.77","7876.77","3868.51","7822.63","21076.7","14375.77","10379.46","12064","9747.98","14387.37","4247.71","6574.5","11523.8","10577.56","9188.38","6626.18","11579.4"
"Total (BQML) Value","2693022.01","2153530.98","2444804.9","2594279.1","2148493.75","2772770.46","2453879.51","2851220.18","3071503.42","2150466.63","1890733.95","2810706.65","2837469.38","2962091.15","2966612.36","3248860.36","3211453.1","3100294.58","2734053.27","2989459.5","3336976.72","2867191.69","3529975.43","2503124.01","2707099.14"
"Volume (ml) Value","0.51","0.51","0.5","0.52","0.52","0.51","0.51","0.52","0.51","0.51","0.52","0.51","0.52","0.51","0.53","0.52","0.53","0.52","0.53","0.52","0.53","0.53","0.53","0.53","0.54"
