"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","17335.54","15170.95","16751.51","14850.25","22399.94","18413.34","13104.99","17550.31","20451.23","16516.36","16775.61","13991.08","18135.86","14609.23","14470.48","18847.27","16163.45","22413.35","19265.31","22283.1","15879.06","15592.54","22830.69","23907.07","18480.6"
"Max (BQML) Value","44124.9","34187.86","46923.54","33250.87","54382.49","41955.02","36665.95","41018.03","53445.5","52520.84","42879.69","41955.02","43200.23","31080.99","31080.99","43816.68","36049.51","47231.77","46923.54","50646.85","41646.8","35112.52","49413.97","53137.28","43508.46"
"Mean (BQML) Value","35330.1","30918.62","33690.09","29794.98","44888.74","36855.75","27509.42","35003.17","40740.51","34540.88","32795.92","27162.5","35087.55","28232.04","27899.69","36338.33","31056.84","44022.56","36974.53","42475.1","32244.38","29620.97","43127.27","45109.82","37346.49"
"Standard Deviation (BQML) Value","2315.71","1797.77","6486.51","1035.86","3899.35","2249.57","3026.26","1712.36","4505.48","5753.16","4532.32","3105.01","3614.77","1152.9","1863.02","2030.44","1785.66","1983.56","3295.01","3446.25","2613.3","2157.52","3371.82","3772.43","3166.22"
"Total (BQML) Value","1164480.02","1019077.82","1125248.87","997535.88","1504670.64","1236878.97","880301.5","1178906.83","1373770.06","1109453.03","1126867.74","939822.57","1218239.76","981345.61","972025.04","1266027.35","1085747.26","1505571.64","1294108.46","1496822.58","1066643.93","1047397.59","1533605.84","1605909.6","1241397.27"
"Volume (ml) Value","0.49","0.49","0.5","0.5","0.5","0.5","0.48","0.5","0.5","0.48","0.51","0.52","0.52","0.52","0.52","0.52","0.52","0.51","0.52","0.52","0.49","0.53","0.53","0.53","0.49"
