"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","206038.39","187497.8","157767.22","221445.55","205771.36","174923.22","164280.32","192133.35","190460.33","194142.1","174143.1","219543.06","229468.58","213262.09","204672.7","241923.37","193352.61","201596.47","229597.08","183025.39","188458.42","171043.68","193537.64","241456.62","217098.41"
"Max (BQML) Value","126420.88","122388.91","110550.87","142994.12","152722.42","141845.48","143931.8","144658.48","111699.51","148643.56","86030.89","116294.08","146862","102322.84","110714.96","148690.45","143580.17","109402.23","113762.38","104620.12","107901.96","95360.67","123607.88","128788.48","139196.58"
"Mean (BQML) Value","83014.72","74915.46","63096.54","87254.57","82002.12","69775.03","64836.66","76223.55","75186.82","77148.04","68200.28","86221.72","91035.26","84446.19","80968.65","96707.42","75284.45","80205.15","89334.58","72610.22","74274.32","66986.45","75973.01","94916.68","85201.85"
"Standard Deviation (BQML) Value","8484.04","11498.56","8501.43","21117.41","19899.84","16026.84","15842.05","14670.58","9763.23","14530.91","6674.84","8445.07","16034.08","10738.1","9391.16","20887.67","15724.99","13044.37","12706.06","8254.96","12707.34","8284.55","13869.64","13315.43","14960.97"
"Total (BQML) Value","13840213.91","12594787.29","10597695.36","14875159.15","13822276.87","11750115.26","11035199.56","12906170.96","12793789.34","13041104.52","11697712.24","14747362.77","15414089.85","14325451.25","13748476.5","16250715.17","12988072.51","13541837.26","15422721.57","12294362.24","12659315.15","11489515.1","13000501.1","16219362.23","14583148.91"
"Volume (ml) Value","2.48","2.5","2.5","2.54","2.51","2.51","2.53","2.52","2.53","2.52","2.55","2.55","2.52","2.53","2.53","2.5","2.57","2.51","2.57","2.52","2.54","2.55","2.55","2.54","2.55"
