"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","191632.98","153213.64","177998.73","241081.41","186342.67","207621.4","167066.2","212778.8","230455.46","214668.86","155973.73","177245.26","166139.74","253590.83","201324.97","233681.31","217950","180793.51","221428.32","251738.67","197591.53","201178.83","186132.19","225675.32","222732.43"
"Max (BQML) Value","166422.59","146454.47","110769.48","127645.77","112422.75","146025.05","89212.48","126937.22","128161.08","129341.98","114290.73","94387.02","91037.52","152852.86","145380.91","126228.67","122771.83","148794.81","120345.59","137973.38","150383.67","119937.64","105831.12","111241.84","131746.75"
"Mean (BQML) Value","76988.99","60597.14","70934.42","96577.76","73821.62","83034.95","65643.05","83721.81","91839","85023.28","62349.57","71004.85","65187.52","101807.63","79945.61","92488.05","85237.27","70672.95","86658.13","99237.31","77800.78","80362.65","73014.8","89109.37","87168.51"
"Standard Deviation (BQML) Value","20416.72","17302.9","19684.5","12454.65","16959.9","23435.47","7625.73","18316.46","18462.94","19634.29","12841.47","7538.6","8953.05","25247.09","18651.88","18376.74","13139.71","20495.71","10900.11","14959.89","21936.32","14096.51","13975.56","12668.79","15583.42"
"Total (BQML) Value","12872559.49","10291817.7","11956706.15","16194158.43","12517193.41","13946549.41","11222335.29","14292987.83","15480381.84","14419948.5","10477221.14","11906093.51","11160102.67","17034453.12","13523599.28","15697071.32","14640352.74","12144440.26","14874001.92","16910038.05","13272813.28","13513782.96","12503055.15","15159285.55","14961602.68"
"Volume (ml) Value","2.49","2.53","2.51","2.5","2.52","2.5","2.55","2.54","2.51","2.52","2.5","2.5","2.55","2.49","2.52","2.53","2.56","2.56","2.56","2.54","2.54","2.5","2.55","2.53","2.56"
