"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","6721417.78","6934197.39","8302108.47","6688255.33","8607865.52","8240544.28","7286049.65","6928469.55","6692722.07","7002722.57","7170144.93","6871804.24","7632140.76","6899717.5","6606547.13","7161571.91","6903334.12","6962282.56","8499381.93","6756215.73","7627664.13","6859367.82","6715371.03","7111308.54","7479450.9"
"Max (BQML) Value","102765.93","108998.98","160764.91","98143.98","140982.92","128516.84","116314.88","104377.02","101683.08","111164.69","101392.55","108998.98","109527.2","102211.3","103558.27","274649.94","103294.16","106014.51","129045.06","117133.62","125268.27","104112.91","111428.8","107916.12","112511.66"
"Mean (BQML) Value","74380.36","73691.27","91727.48","73906.23","95187.74","91172.65","80580.35","73598.27","74023.3","77393.37","76084.15","75957.97","81013.12","76299.66","73057.19","79270.51","73273.79","76916.56","90276.28","74702.43","84296.27","72869.3","74209.77","78656.6","82723.09"
"Standard Deviation (BQML) Value","7358.85","9446.38","17525.73","6921.58","14711.48","11933.9","7860.24","7868.54","8213.28","9117.69","7854.31","11013.33","9628.72","7725.02","8507.62","17712.56","7709.57","8136.96","12065.71","8758.84","10180.49","9038.2","8858.2","7667.48","9262.16"
"Total (BQML) Value","451497707.05","465790748.79","557677421.3","449270086.27","578216036.16","553541970.82","489425716.11","465405992.51","449570130.31","470393790.03","481640049.9","461599614.41","512673689.24","463474631.93","443781502.04","481064174.53","463717570.51","467677313.3","570928868.93","453835188.93","512372981.06","460764223.23","451091528.82","477687833.82","502417055.43"
"Volume (ml) Value","90.37","94.1","90.51","90.5","90.43","90.38","90.42","94.14","90.41","90.48","94.24","90.47","94.21","90.43","90.43","90.34","94.21","90.52","94.15","90.44","90.49","94.13","90.49","90.41","90.42"
