"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","6896487.54","7041714.74","7565120.66","6599101.69","7988880.23","7358421.65","6690975.14","6924865.73","7266797.75","7222436.39","6935360.65","6739870.78","7145886.37","6948467.99","7173176.77","7429244.38","6972874.79","6666572.99","7463005.78","7036095.56","7005223.78","6930937.47","7229339.45","7333066.69","7132030.06"
"Max (BQML) Value","199511.97","164513.56","160786.34","143580.17","207786.88","161137.97","169061.25","142079.91","208771.42","199230.67","168615.86","166248.25","207904.08","194847.08","197378.78","207388.36","168311.12","152722.42","169366","183102.81","174757.58","237323.36","186454.97","186853.47","131718.69"
"Mean (BQML) Value","76305.14","74781.83","83612.23","72877.91","88324.25","81422.58","73959.65","73486.54","80345.21","79838.96","73580.24","74566.38","75881.88","76802.34","79339.87","82206.79","74038.59","73566.44","79241.34","77726.91","77441.91","73590.5","79827.52","81038.43","78843.73"
"Standard Deviation (BQML) Value","15372.36","15745.81","18252.93","12668.52","18024.62","16148.47","12455.43","14691.92","16946.73","16683.59","15768.85","14724.72","15801.21","17861.05","16618.44","20046.84","16006.8","14724.95","14738.87","17180.44","14621.75","16559.61","16853.75","17536.99","13490.12"
"Total (BQML) Value","463257665.35","473013010.53","508171749.11","443281369.84","536636945.18","494287159.67","449452783.55","465163913.34","488132508.34","485152623.59","465868888.6","452737249.88","480010529.6","466749347.62","481843707.81","499044533.68","468388825.44","447813618.35","501312387.67","472635553.37","470561803.78","465571770.06","485616322.35","492583991.01","479079760.06"
"Volume (ml) Value","90.38","94.16","90.48","90.55","90.45","90.37","90.47","94.23","90.44","90.46","94.26","90.39","94.17","90.47","90.41","90.37","94.18","90.62","94.18","90.52","90.46","94.18","90.56","90.49","90.46"
