"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","2102898.6","1929119.33","2429115.86","1908213.59","2242496","2051336.31","1863349.78","2120159.19","1926829.64","1969948.08","2033764.16","1887181.13","2075175.41","1796627.95","2392334.9","2548363.99","1930434.24","1890841.06","1910392.91","2393669.3","2007189.6","2092541.03","2021966","2119146.48","2013707.68"
"Max (BQML) Value","116314.88","94631.29","114413.27","87288.98","115760.23","111428.8","94631.29","101683.08","97325.23","96242.37","99490.95","98143.98","97879.86","92439.16","131501.31","126060.6","102211.3","92993.8","94631.29","119827.56","101128.44","106014.51","104377.02","109791.31","101683.08"
"Mean (BQML) Value","79415.52","72836.41","91506.63","72026.03","86085.1","78691.09","71169.24","81064.54","73622.27","75250.95","77787.78","72115.55","79672.91","68945.45","91832.93","97632.62","74137.85","72176.57","73373.2","91445.2","76727.66","80202.12","73734.28","78479.58","74624.17"
"Standard Deviation (BQML) Value","8940.29","6263.83","9753","6245.75","6904.19","8745.49","7246.27","6335.23","9248.1","5738.03","5966.84","6919.04","7967.68","7746.03","9360.23","11086.26","7902.25","6987.72","6349.26","11109.71","7304.36","7139.07","9117.88","6869.16","6951.38"
"Total (BQML) Value","141257979.85","129584707.09","163170967.37","128180406.25","150635154.12","137794386.76","125166769.62","142417424.81","129430901.59","132327296.05","136614012.94","126767592.92","139395730.44","120684865.29","160700280.32","171181220.37","129673033.41","127013441.37","128326797.34","160789915.82","134828920.4","140562230.58","135821495.43","142349397.99","135266758.91"
"Volume (ml) Value","26.48","26.49","26.55","26.49","26.05","26.07","26.18","26.15","26.17","26.18","26.15","26.17","26.05","26.06","26.05","26.1","26.04","26.2","26.04","26.18","26.16","26.09","27.42","27","26.98"
