"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","3982387.01","3836642.77","3747668.47","3719464.23","3696870.43","3951716.85","3884762.85","4494786.25","3886555.46","4081390.89","3623240.79","3894697.93","3723789.27","3802725.49","3985208.38","4008889.8","4244629.31","4062931.24","4363463.69","4044154.1","4156856.81","4250496.65","3950799.09","4202862.47","4125729.27"
"Max (BQML) Value","192596.67","154269.56","157668.61","152722.42","184720.28","208888.62","188752.25","207786.88","151104.94","208771.42","143181.66","140017.03","169811.39","150940.84","151292.47","153472.55","182141.7","183407.55","162403.81","199230.67","170327.09","207904.08","172624.39","151104.94","169694.17"
"Mean (BQML) Value","79590.14","76670.98","74805.69","74281.56","73846.15","78921.77","77548.62","89760.21","77567.81","81468.92","72348.7","77718.31","74281.37","75923.61","79565.09","80019.82","84687.07","81061.91","87036.29","80677.69","77669.62","79367.15","73710.41","78344.42","76943.33"
"Standard Deviation (BQML) Value","16737.67","13296.1","15295.02","14078.12","17211.85","18060.18","18922.95","19348.94","14391.83","17864.36","12422.98","15073.54","14320.02","15053.34","12468.15","15167.39","17591.51","16495.57","16635.57","16181.58","17701.12","15967.6","13982.62","16906.32","16379.27"
"Total (BQML) Value","267508829.85","257718753.78","251742084.03","249847521.1","248329827.97","265448623.37","260951123.12","301928216.73","261071537.89","274159215.89","243383904.98","261618492.27","250138047.12","255440428.33","267698349.22","269289100.9","285124428.33","272919225.96","293106888.5","271657909.35","279228487.36","285518554.47","265386974.79","282318824.89","277137556.97"
"Volume (ml) Value","50.04","50.04","50.1","50.07","50.06","50.07","50.09","50.08","50.11","50.1","50.08","50.11","50.13","50.09","50.09","50.1","50.12","50.12","50.13","50.13","53.52","53.55","53.6","53.65","53.62"
