"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","2046728.35","1939032.41","2062757","1947937.74","1822098.1","2152540.26","2082993.66","2178646.4","2156010.22","2112296.7","1943493.53","1952420.28","2075406.78","1829109.7","2277961.26","2411674.59","1960559.9","1818172.85","2003557.96","2086688.64","2100615.67","2315190.11","2089862.41","2157683.5","2164545.58"
"Max (BQML) Value","147742.73","133400.03","135461.25","160668.34","127345.17","178596.72","175826.95","168247.64","175655.17","148730.41","119765.87","154957.03","137801.61","138982.52","131038.2","156674.72","159723.61","113839.84","173357.77","117704.64","152960.2","180228.53","176127.55","130587.31","170008.28"
"Mean (BQML) Value","77294.27","73210.69","77705.62","73525.43","69946.84","82573.36","79558.38","83300.8","82379.04","80688.59","74335.09","74608.55","79681.8","70191.93","87442.55","92395.79","75294.82","69402.7","76951.43","79717.63","80299.01","88735.73","76210.23","79906.74","80213.94"
"Standard Deviation (BQML) Value","17072.01","17577.98","16855.06","19399.9","14056.21","19746.52","19393.81","19096.26","23309.29","18347.41","11248.52","18633.31","16947.2","17902.39","15396.09","22682.85","16871.82","11632.02","17283.66","15246.99","19629.39","20889.64","20680.05","14328.53","19586.5"
"Total (BQML) Value","137484856.15","130250598.34","138561548.34","130848795.69","122395771.4","144592558.13","139920905.28","146346185.71","144825645.83","141889278.34","130550265.05","131149901.77","139411271.81","122866761.4","153017461.63","161999384.88","131696664.31","122132100.85","134584972.47","140169108.13","141104628.49","155518234.37","140382300.13","144938045.25","145398991.67"
"Volume (ml) Value","26.48","26.49","26.55","26.49","26.05","26.07","26.18","26.15","26.17","26.18","26.15","26.17","26.05","26.06","26.05","26.1","26.04","26.2","26.04","26.18","26.16","26.09","27.42","27","26.98"
