"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","3040157.18","3186598.73","3427951.16","3332542.25","3379369.97","3320117.33","2853771.42","3060574.51","3267252.14","3561666.64","3524727.75","2974487.81","2937393.51","3021317.55","3089721.36","3056990.42","3257067.21","3143873.52","3239500.61","3026216.06","3011820.4","3301929.03","2925387.45","3628705.73","3351354.27"
"Max (BQML) Value","94612.52","97411.22","86243.57","94001.15","90278.6","89341.17","86243.57","91514.92","95237.47","127504.09","111363.98","72589.7","69179.62","65457.08","95862.42","108891.34","91514.92","81896.07","75700.88","95549.95","78486","91827.4","75388.41","104543.84","110440.14"
"Mean (BQML) Value","33504.47","35358.28","36198.7","36713.97","35383.32","34912.46","31503.1","33898.55","34507.16","37367.52","39304.91","32817.58","32492","33682.12","33944","33796.22","34563.71","34558.81","35665.08","33678.82","33422.26","34763.21","32688.19","39454.93","37209.75"
"Standard Deviation (BQML) Value","8589.51","8689.38","9071.12","11015.2","9328.22","9359.78","8291.83","9344.56","8813.47","9973.16","10906.18","7359.02","7530.81","8095.88","8308.63","9163.07","9069.4","9614.86","9584.1","8472.95","8497.23","8925.63","8236.04","10813.51","10499.5"
"Total (BQML) Value","204216437.93","214053353.71","230265717.52","223856815.94","227002374.07","223022196.97","191696349.24","205587930.78","219471084.58","239247785.85","236766490","199805229.95","197313494.84","202950923.47","207545811.96","205347176.97","218786932.41","211183373.78","217606931.51","203279970.79","202312971.53","221800434.93","196507012.19","243751001.54","225120475.89"
"Volume (ml) Value","90.74","90.12","94.7","90.77","95.51","95.1","90.59","90.29","94.68","95.31","89.68","90.64","90.4","89.7","91.02","90.45","94.23","90.97","90.83","89.86","90.11","94.98","89.49","91.97","90.07"
