"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","858936.51","920180.91","842592.52","1007729.1","843003.62","941128.44","878895.72","881140.3","891356.78","988356.63","990704.86","888698.53","821939.51","928253.76","866528.56","846337.61","992854.01","909324.13","899455.53","1002931.8","817998.7","846899.33","791906.53","1007787.15","873523.94"
"Max (BQML) Value","60428.37","66009.89","74684.79","83373.13","67556.58","92048.02","71900.75","74684.79","65700.55","70354.06","77172.94","65081.88","65391.22","83682.47","67556.58","58572.35","68484.59","66319.23","64153.87","86466.51","62916.52","82741.01","60119.04","82122.34","68484.59"
"Mean (BQML) Value","32828.09","35457.71","33108.39","38812.54","32798.39","35954.69","33843.55","34331.47","33797.19","38035.01","37810.85","34083.48","31627.14","36116.85","33263.6","31912.24","37570.12","35143.39","34459.05","38239.26","31901.66","32122.39","29459.01","36713.13","32372.56"
"Standard Deviation (BQML) Value","9219.99","7909.15","8105.37","10146.37","8686.16","9881.97","8472.43","8577.74","7043.95","10129.07","9722.71","8263.02","7648.22","8513.21","7270.07","7244.46","7937.66","8962.42","8368.6","9632.08","6811.91","7901.02","5599.35","12032.57","7250.23"
"Total (BQML) Value","57697330.72","61811300.01","56599455.94","67692173.13","56627070.64","63218407.94","59038050.54","59188825.38","59875097.37","66390866.84","66548604.31","59696534.37","55212131.93","62353577.21","58207311.1","56851024.69","66692969.23","61082017.59","60419114.43","67369924.41","54947416.09","56888757.26","53194726.64","67696072.65","58677211.88"
"Volume (ml) Value","26.16","25.95","25.45","25.96","25.7","26.18","25.97","25.67","26.37","25.99","26.2","26.07","25.99","25.7","26.05","26.52","26.43","25.87","26.1","26.23","25.64","26.36","26.88","27.45","26.98"
