"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","1587061.87","1741822.75","1994680.09","1631681.99","1665278.97","1559607.12","1656672.9","1591485.06","1633301.34","1719837.39","1766603.14","1842187.15","1805112.95","1645225.77","1636860.04","1775920.84","1659555.24","1821441.61","1620431.79","1618581.47","1833585.49","1770569.17","1729351.18","1744139.45","1561338.65"
"Max (BQML) Value","81812.99","67556.58","103197.62","64153.87","70354.06","66937.91","75935.59","75303.46","65081.88","76863.6","71282.08","93594.71","87394.52","64153.87","59500.36","68807.38","77172.94","104125.63","71591.41","67556.58","86466.51","71591.41","65700.55","71900.75","60737.71"
"Mean (BQML) Value","31883.34","34684.54","40454.04","32218.94","32887.36","31539.68","32727.79","31938.2","32451.23","34119.31","35187.58","36398.65","35751.93","32668.06","32348.95","35527.82","33609.48","36635.31","32105.51","32235.05","36332.57","35563.54","34176.03","34572.02","31293.95"
"Standard Deviation (BQML) Value","8277.77","8634.82","10652.63","7211.11","9434.77","7574.49","6660.87","7082.58","7058.37","9560.34","8911.4","10829.01","9670.35","6540.81","7215.31","7486.93","8694.52","11269.87","8177.6","7993.43","10069.12","7500.07","7271.02","7116.22","6908.84"
"Total (BQML) Value","106607685.77","117003436.69","133988618.92","109604952.46","111861761.97","104763468.12","111283666.52","106904804.88","109713729.27","115526614.13","118668009.15","123745213.07","121254827.9","110514728.89","109952777.8","119293907.05","111477282.15","122351672.82","108849242.71","108724951.49","123167413.36","118934419.35","116165683.98","117159055.91","104879780.08"
"Volume (ml) Value","49.78","50.22","49.31","50.64","50.64","49.45","50.62","49.83","50.33","50.41","50.21","50.61","50.49","50.36","50.6","49.99","49.38","49.72","50.47","50.21","50.47","49.79","50.6","50.45","49.89"
