"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG- 11","BG- 12","BG- 13","BG- 14","BG- 15","BG- 16","BG- 17","BG- 18","BG- 19","BG- 20","BG- 21","BG- 22","BG- 23","BG- 24","BG- 25"
"Workflow Name","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon","Quantitative Recon"
"Integral Total (BQML*ml) Value","34525.88","37110.33","31314.15","38643.14","40913.71","44334.89","46150.14","44999.49","34502.78","39521.78","50878.71","45641.87","30319.53","39134.07","39048.61","44945.59","46010.72","52214.69","46091.03","44235.73","40604.32","42530.07","50435.98","46833.07","45390.75"
"Max (BQML) Value","83051.66","84206.26","78592.51","87232.11","101385.93","92786.14","99693.84","91233.41","74869.91","86933.51","111060.7","96389.3","71386.2","78811.48","91113.96","91989.87","101027.61","112394.45","95752.27","92447.73","91631.54","95453.67","104212.71","110144.98","96150.41"
"Mean (BQML) Value","69687.69","74724.58","61289.78","75458.59","80547.96","85577.78","88270.02","86661.41","68086.22","77898.95","96653.71","87397.41","57662.9","73510.97","76339.11","86756.59","86428.34","99079.57","87164.19","83001.28","77574.34","80611.52","98144.12","88567.49","86228.28"
"Standard Deviation (BQML) Value","6644.12","2950.19","4520.95","6142.42","7315.72","5183.4","6322.47","2778.47","2959.55","3428.2","6796.27","4108.1","3643.19","2973.18","5624.88","3237.94","6845.89","4763.35","2884.6","3910.62","4463.86","6402.81","3223.27","10649.83","5287.03"
"Total (BQML) Value","2319206.24","2492811.93","2103465.16","2595775.36","2748296.43","2978106.79","3100042.95","3022750.12","2317654.89","2654796.06","3417675.22","3065901.01","2036653.57","2628752.24","2623011.8","3019129.46","3090677.29","3507416.79","3096071.94","2971445.87","2727513.65","2856872.11","3387935.2","3145917.32","3049032.02"
"Volume (ml) Value","0.5","0.5","0.51","0.51","0.51","0.52","0.52","0.52","0.51","0.51","0.53","0.52","0.53","0.53","0.51","0.52","0.53","0.53","0.53","0.53","0.52","0.53","0.51","0.53","0.53"
