"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG_Sphere 1","BG_Sphere 2","BG_Sphere 3","BG_Sphere 4","BG_Sphere 5","BG_Sphere 6","Sphere- 1","Sphere- 1 (Above 50% CNTS)","Sphere- 2","Sphere- 2 (Above 50% CNTS)","Sphere- 3","Sphere- 3 (Above 50% CNTS)","Sphere- 4","Sphere- 4 (Above 50% CNTS)","Sphere- 5","Sphere- 5 (Above 50% CNTS)","Sphere- 6","Sphere- 6 (Above 50% CNTS)"
"Series Date","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29"
"Integral Total (BQML*ml) Value","406691.84","373303.67","344976.72","321900.88","292762.56","307771.26","300347.74","321304","340033.85","348082.93","2186.54","5475.16","12632.12","30600.9","54960.87","135450.31","2428.6","2428.6","13176.3","13176.3","32764.95","32764.95","108520.22","108520.22","251231.37","245280.55","871499.86","779326.61"
"Max (BQML) Value","9675.78","8668.42","10318.16","8210.36","7142.78","7296.07","7692.08","7661.06","8241.39","8546.15","8912.96","8394.68","8546.15","8546.15","8241.39","7173.8","10195.89","10195.89","22068.89","22068.89","23443.06","23443.06","35836.16","35836.16","43619.5","43619.5","59797.51","59797.51"
"Mean (BQML) Value","8113.09","7447.73","6883.89","6422.28","5844.41","6145.12","5994.34","6413.19","6786.23","6948.52","8383.37","7858.61","7440.7","7391.95","6910.54","6167.54","9573.74","9573.74","19461.12","19461.12","18766.37","18766.37","26835.62","26835.62","31108.91","31503.3","39397.31","41586.98"
"Standard Deviation (BQML) Value","585.36","452.49","806.6","538.67","464.48","436.04","502.53","549.21","595.51","508.33","290.59","177.72","337.61","587.14","628.31","379.65","437.27","437.27","1466","1466","2329.92","2329.92","4012.11","4012.11","5628.31","5337.72","9041.46","8027.14"
"Total (BQML) Value","27318705.85","25075922.53","23173116.48","21623043.72","19665735.56","20673914.56","20175254.71","21582949.43","22841089.58","23381769.87","146876.58","367783.12","848537.12","2055553.92","3691885.61","9098601.77","163136.47","163136.47","885091.7","885091.7","2200919.31","2200919.31","7289627.05","7289627.05","16875961.58","16476227.33","58541248.79","52349695.93"
"Volume (ml) Value","50.13","50.12","50.11","50.12","50.09","50.08","50.11","50.1","50.11","50.09","0.26","0.7","1.7","4.14","7.95","21.96","0.25","0.25","0.68","0.68","1.75","1.75","4.04","4.04","8.08","7.79","22.12","18.74"
