"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG_Sphere 1","BG_Sphere 2","BG_Sphere 3","BG_Sphere 4","BG_Sphere 5","BG_Sphere 6","Sphere- 1","Sphere- 1 (Above 50% CNTS)","Sphere- 2","Sphere- 2 (Above 50% CNTS)","Sphere- 3","Sphere- 3 (Above 50% CNTS)","Sphere- 4","Sphere- 4 (Above 50% CNTS)","Sphere- 5","Sphere- 5 (Above 50% CNTS)","Sphere- 6","Sphere- 6 (Above 50% CNTS)"
"Series Date","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29"
"Integral Total (BQML*ml) Value","409441.68","376361.32","347499.45","324817.23","294930.23","310791.98","301785.06","323741.09","342906.49","352481.27","2299.76","5361.42","13160.72","29847.72","55891.58","136212.98","2532.23","2532.23","12644.25","12644.25","31368.15","31368.15","103714.68","103714.68","245540.1","241649.4","842708.46","720035.42"
"Max (BQML) Value","9621.36","8616.96","10230.59","8190.69","7092.99","7246.67","7610.74","7672.94","8280.33","8525.49","8889.56","8706.61","8554.76","8463.29","8311.44","7124.09","10016.53","10016.53","20885.62","20885.62","22133.34","22133.34","34069.02","34069.02","42806.73","42806.73","59947.36","59947.36"
"Mean (BQML) Value","8104.11","7448.3","6876.47","6427.7","5837.1","6154.29","5973.19","6407.61","6791.26","6979.9","8469.41","7877.13","7456.52","7358.19","6932.06","6153.38","9470.89","9470.89","18528.62","18528.62","17880.96","17880.96","25677.52","25677.52","30458.08","30710.44","38424.68","41491.04"
"Standard Deviation (BQML) Value","576.77","440.59","801.55","530.84","446.22","435.1","485.99","546.75","606.8","514.97","246.31","230.35","315.31","573.47","706.27","375.12","413.95","413.95","1321.58","1321.58","2052.48","2052.48","3717.83","3717.83","5254.62","5060.56","9276.98","7899.98"
"Total (BQML) Value","27503420.46","25281313.81","23342575.82","21818943.61","19811344.59","20876825.53","20271803.74","21746655.65","23034053.23","23677219.76","154482.08","360142.33","884044.96","2004960.39","3754404.52","9149832.65","170097.2","170097.2","849351.9","849351.9","2107092.21","2107092.21","6966825.13","6966825.13","16493661.64","16232311.94","56607243.87","48366929.5"
"Volume (ml) Value","50.52","50.53","50.53","50.53","50.53","50.5","50.52","50.52","50.49","50.5","0.27","0.68","1.76","4.06","8.06","22.14","0.27","0.27","0.68","0.68","1.75","1.75","4.04","4.04","8.06","7.87","21.93","17.35"
