"Statistic  ","BG- 1","BG- 2","BG- 3","BG- 4","BG- 5","BG- 6","BG- 7","BG- 8","BG- 9","BG- 10","BG_Sphere 1","BG_Sphere 2","BG_Sphere 3","BG_Sphere 4","BG_Sphere 5","BG_Sphere 6","Sphere- 1","Sphere- 1 (Above 50% CNTS)","Sphere- 2","Sphere- 2 (Above 50% CNTS)","Sphere- 3","Sphere- 3 (Above 50% CNTS)","Sphere- 4","Sphere- 4 (Above 50% CNTS)","Sphere- 5","Sphere- 5 (Above 50% CNTS)","Sphere- 6","Sphere- 6 (Above 50% CNTS)"
"Series Date","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29","2025-10-29"
"Integral Total (BQML*ml) Value","406084.19","370557.67","339073.03","324578.45","307088.36","324845.55","317213.04","328009.86","327426.48","339898.92","2313.16","5156.6","11786.07","32013.37","57130.42","137514.37","5649.39","5608.32","25265.43","25047.75","54361.97","49424.6","165017.21","126268.35","316110.7","302237.51","995984.77","910317.21"
"Max (BQML) Value","15157.85","15658.33","17252.67","14032.31","10814.07","10750.72","12594.24","12469.65","13688.1","14439.87","10594.45","9500.58","11314.54","13719.78","11094.92","10906.98","25815.66","25815.66","49568.17","49568.17","48567.22","48567.22","69194.41","69194.41","54568.7","54568.7","66569.55","66569.55"
"Mean (BQML) Value","8037.66","7333.44","6709.72","6422.97","6077.73","6432.58","6278.55","6492.1","6484.68","6730.74","8518.74","7576.2","6677.68","7892.08","7085.71","6212.17","21082.58","21212.13","37023.44","37224.16","32580.8","34641.05","40933.16","46809.17","39090.76","40227.86","45413.57","47884.67"
"Standard Deviation (BQML) Value","1765.8","1683.17","1720.98","1586.17","1473.77","1431.57","1662.52","1601.33","1396.41","1594.01","908.59","740.56","1536.15","1796.62","1414.02","1452.53","3158.11","2973.99","5911.64","5703.92","7563.32","6003.08","11219.1","8666.87","7981.6","7069.33","9976.27","8221.02"
"Total (BQML) Value","27277887.87","24891465.13","22776547.85","21802904.17","20628042.09","21820845.51","21308147.3","22033402.05","21994214.48","22832025.3","155381.75","346383.96","791705.36","2150433.45","3837620.78","9237251.09","379486.48","376727.37","1697154.38","1682531.86","3651656.15","3319997.93","11084698.71","8481821.94","21234099.64","20302196.07","66903271.78","61148725.98"
"Volume (ml) Value","50.52","50.53","50.53","50.53","50.53","50.5","50.52","50.52","50.49","50.5","0.27","0.68","1.76","4.06","8.06","22.14","0.27","0.26","0.68","0.67","1.67","1.43","4.03","2.7","8.09","7.51","21.93","19.01"
